ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
310,20210408,20210420,20210415,28259,1,100,4,SO44362,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
312,20210408,20210420,20210415,28285,1,100,1,SO44363,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
348,20210408,20210420,20210415,11092,1,6,9,SO44364,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
313,20210408,20210420,20210415,17912,1,6,9,SO44365,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
313,20210408,20210420,20210415,17502,1,6,9,SO44366,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
328,20210408,20210420,20210415,25562,1,6,9,SO44367,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-08 00:00:00.000,2021-04-20 00:00:00.000,2021-04-15 00:00:00.000
314,20210409,20210421,20210416,14150,1,98,10,SO44368,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-09 00:00:00.000,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000
310,20210409,20210421,20210416,28250,1,100,4,SO44369,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-09 00:00:00.000,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000
313,20210409,20210421,20210416,18193,1,6,9,SO44370,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-09 00:00:00.000,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000
311,20210409,20210421,20210416,17514,1,6,9,SO44371,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-09 00:00:00.000,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000
310,20210409,20210421,20210416,17736,1,6,9,SO44372,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-09 00:00:00.000,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000
310,20210410,20210422,20210417,13767,1,29,8,SO44373,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
310,20210410,20210422,20210417,14157,1,98,10,SO44374,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
310,20210410,20210422,20210417,14183,1,98,10,SO44375,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
349,20210410,20210422,20210417,29399,1,29,8,SO44376,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
310,20210410,20210422,20210417,28234,1,100,4,SO44377,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
349,20210410,20210422,20210417,25903,1,100,1,SO44378,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
351,20210410,20210422,20210417,11080,1,6,9,SO44379,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
310,20210410,20210422,20210417,17915,1,6,9,SO44380,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-10 00:00:00.000,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000
313,20210411,20210423,20210418,14191,1,98,10,SO44381,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
347,20210411,20210423,20210418,11341,1,98,10,SO44382,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
310,20210411,20210423,20210418,28268,1,100,4,SO44383,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
311,20210411,20210423,20210418,28296,1,100,4,SO44384,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
314,20210411,20210423,20210418,28298,1,100,4,SO44385,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
312,20210411,20210423,20210418,28587,1,100,4,SO44386,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
351,20210411,20210423,20210418,11096,1,6,9,SO44387,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
310,20210411,20210423,20210418,17924,1,6,9,SO44388,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
313,20210411,20210423,20210418,17925,1,6,9,SO44389,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
314,20210411,20210423,20210418,17353,1,6,9,SO44390,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
313,20210411,20210423,20210418,17730,1,6,9,SO44391,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
314,20210411,20210423,20210418,17910,1,6,9,SO44392,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-11 00:00:00.000,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000
345,20210412,20210424,20210419,29398,1,29,8,SO44393,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
313,20210412,20210424,20210419,28246,1,100,1,SO44394,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
314,20210412,20210424,20210419,28339,1,100,1,SO44395,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
345,20210412,20210424,20210419,25901,1,100,4,SO44396,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
330,20210412,20210424,20210419,14596,1,100,4,SO44397,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
312,20210412,20210424,20210419,17733,1,6,9,SO44398,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-12 00:00:00.000,2021-04-24 00:00:00.000,2021-04-19 00:00:00.000
311,20210413,20210425,20210420,28240,1,100,1,SO44399,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-13 00:00:00.000,2021-04-25 00:00:00.000,2021-04-20 00:00:00.000
312,20210413,20210425,20210420,28588,1,100,4,SO44400,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-13 00:00:00.000,2021-04-25 00:00:00.000,2021-04-20 00:00:00.000
312,20210413,20210425,20210420,17515,1,6,9,SO44401,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-13 00:00:00.000,2021-04-25 00:00:00.000,2021-04-20 00:00:00.000
314,20210414,20210426,20210421,13666,1,29,8,SO44402,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-14 00:00:00.000,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000
350,20210414,20210426,20210421,19844,1,19,6,SO44403,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-14 00:00:00.000,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000
314,20210415,20210427,20210422,28221,1,100,4,SO44404,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
310,20210415,20210427,20210422,28224,1,100,4,SO44405,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
313,20210415,20210427,20210422,28299,1,100,4,SO44406,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
351,20210415,20210427,20210422,11077,1,6,9,SO44407,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
351,20210415,20210427,20210422,11103,1,6,9,SO44408,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
320,20210415,20210427,20210422,25563,1,6,9,SO44409,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-15 00:00:00.000,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000
310,20210416,20210428,20210423,28223,1,100,4,SO44410,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-16 00:00:00.000,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000
312,20210416,20210428,20210423,28584,1,100,4,SO44411,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-16 00:00:00.000,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000
349,20210416,20210428,20210423,11100,1,6,9,SO44412,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-16 00:00:00.000,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000
310,20210417,20210429,20210424,13606,1,29,8,SO44413,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
311,20210417,20210429,20210424,28340,1,100,4,SO44414,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
312,20210417,20210429,20210424,28355,1,100,4,SO44415,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
345,20210417,20210429,20210424,11069,1,6,9,SO44416,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
311,20210417,20210429,20210424,17917,1,6,9,SO44417,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
311,20210417,20210429,20210424,17919,1,6,9,SO44418,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
310,20210417,20210429,20210424,17352,1,6,9,SO44419,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
311,20210417,20210429,20210424,17512,1,6,9,SO44420,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-17 00:00:00.000,2021-04-29 00:00:00.000,2021-04-24 00:00:00.000
313,20210418,20210430,20210425,13607,1,29,8,SO44421,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,2021-04-25 00:00:00.000
326,20210418,20210430,20210425,19353,1,29,8,SO44422,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,2021-04-25 00:00:00.000
313,20210418,20210430,20210425,28586,1,100,4,SO44423,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,2021-04-25 00:00:00.000
312,20210418,20210430,20210425,17916,1,6,9,SO44424,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,2021-04-25 00:00:00.000
311,20210418,20210430,20210425,17504,1,6,9,SO44425,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,2021-04-25 00:00:00.000
314,20210419,20210501,20210426,13770,1,29,8,SO44426,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
314,20210419,20210501,20210426,14146,1,98,10,SO44427,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
313,20210419,20210501,20210426,28362,1,100,4,SO44428,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
314,20210419,20210501,20210426,28583,1,100,1,SO44429,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
313,20210419,20210501,20210426,17927,1,6,9,SO44430,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
312,20210419,20210501,20210426,17725,1,6,9,SO44431,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-19 00:00:00.000,2021-05-01 00:00:00.000,2021-04-26 00:00:00.000
314,20210420,20210502,20210427,14165,1,98,10,SO44432,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-20 00:00:00.000,2021-05-02 00:00:00.000,2021-04-27 00:00:00.000
312,20210420,20210502,20210427,28270,1,100,1,SO44433,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-20 00:00:00.000,2021-05-02 00:00:00.000,2021-04-27 00:00:00.000
310,20210420,20210502,20210427,28580,1,100,4,SO44434,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-20 00:00:00.000,2021-05-02 00:00:00.000,2021-04-27 00:00:00.000
312,20210421,20210503,20210428,28573,1,100,1,SO44435,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-21 00:00:00.000,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000
322,20210421,20210503,20210428,26630,1,19,6,SO44436,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-21 00:00:00.000,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000
344,20210421,20210503,20210428,11076,1,6,9,SO44437,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-21 00:00:00.000,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000
312,20210421,20210503,20210428,17909,1,6,9,SO44438,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-21 00:00:00.000,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000
310,20210422,20210504,20210429,14195,1,98,10,SO44439,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-22 00:00:00.000,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000
312,20210422,20210504,20210429,12261,1,39,7,SO44440,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-22 00:00:00.000,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000
312,20210422,20210504,20210429,22118,1,19,6,SO44441,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-22 00:00:00.000,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000
334,20210422,20210504,20210429,14599,1,100,1,SO44442,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-22 00:00:00.000,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000
310,20210422,20210504,20210429,17370,1,6,9,SO44443,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-22 00:00:00.000,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000
311,20210424,20210506,20210501,13697,1,29,8,SO44444,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-24 00:00:00.000,2021-05-06 00:00:00.000,2021-05-01 00:00:00.000
314,20210425,20210507,20210502,17478,1,6,9,SO44445,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-25 00:00:00.000,2021-05-07 00:00:00.000,2021-05-02 00:00:00.000
313,20210425,20210507,20210502,17914,1,6,9,SO44446,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-25 00:00:00.000,2021-05-07 00:00:00.000,2021-05-02 00:00:00.000
312,20210426,20210508,20210503,12265,1,39,7,SO44447,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
311,20210426,20210508,20210503,28264,1,100,1,SO44448,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
312,20210426,20210508,20210503,28293,1,100,4,SO44449,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
310,20210426,20210508,20210503,28294,1,100,4,SO44450,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
313,20210426,20210508,20210503,28295,1,100,1,SO44451,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
332,20210426,20210508,20210503,20164,1,98,10,SO44452,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
310,20210426,20210508,20210503,17923,1,6,9,SO44453,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
310,20210426,20210508,20210503,17926,1,6,9,SO44454,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
312,20210426,20210508,20210503,17513,1,6,9,SO44455,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
320,20210426,20210508,20210503,25560,1,6,9,SO44456,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-26 00:00:00.000,2021-05-08 00:00:00.000,2021-05-03 00:00:00.000
311,20210427,20210509,20210504,28196,1,100,1,SO44457,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-27 00:00:00.000,2021-05-09 00:00:00.000,2021-05-04 00:00:00.000
314,20210427,20210509,20210504,28247,1,100,1,SO44458,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-27 00:00:00.000,2021-05-09 00:00:00.000,2021-05-04 00:00:00.000
314,20210427,20210509,20210504,28288,1,100,4,SO44459,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-27 00:00:00.000,2021-05-09 00:00:00.000,2021-05-04 00:00:00.000
334,20210427,20210509,20210504,20150,1,98,10,SO44460,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-27 00:00:00.000,2021-05-09 00:00:00.000,2021-05-04 00:00:00.000
313,20210427,20210509,20210504,17918,1,6,9,SO44461,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-27 00:00:00.000,2021-05-09 00:00:00.000,2021-05-04 00:00:00.000
311,20210428,20210510,20210505,14155,1,98,10,SO44462,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
332,20210428,20210510,20210505,19340,1,29,8,SO44463,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
314,20210428,20210510,20210505,22120,1,19,6,SO44464,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
320,20210428,20210510,20210505,14613,1,100,1,SO44465,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
334,20210428,20210510,20210505,26640,1,19,6,SO44466,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
346,20210428,20210510,20210505,11070,1,6,9,SO44467,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
351,20210428,20210510,20210505,11075,1,6,9,SO44468,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2021-04-28 00:00:00.000,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000
